num_acidente,chv_localidade,data_acidente,uf_acidente,ano_acidente,mes_acidente,mes_ano_acidente,codigo_ibge,dia_semana,fase_dia,tp_acidente,cond_meteorologica,end_acidente,num_end_acidente,cep_acidente,bairro_acidente,km_via_acidente,latitude_acidente,longitude_acidente,hora_acidente,tp_rodovia,cond_pista,tp_cruzamento,tp_pavimento,tp_curva,lim_velocidade,tp_pista,ind_guardrail,ind_cantcentral,ind_acostamento,qtde_acidente,qtde_acid_com_obitos,qtde_envolvidos,qtde_feridosilesos,qtde_obitos,grupo,ano,mes
935311,MG3119401201805,2018-05-12,MG,2018,5,52018,3119401,SABADO,MADRUGADA,QUEDA,NAO INFORMADO,BR 381,0,0,,0,,,50000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2018,5
4893178,MG3105608202108,2021-08-04,MG,2021,8,82021,3105608,QUARTA-FEIRA,TARDE,DESCONHECIDO,CLARO,GALDINO ABRANCHES,0,0,SAO PEDRO,0,-21.2130414,-43.7589569,141749,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,SIM,SIM,1,0,3,3,0,Com Feridos,2021,8
706010,SP3520509202311,2023-11-19,SP,2023,11,112023,3520509,DOMINGO,NOITE,DESCONHECIDO,DESCONHECIDAS,AVENIDA ARIO BARNABE,100,0,,0,-23.119419,-47.2254027,181957,MUNICIPAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0,Total Geral,2023,11
4814352,MG3132404201805,2018-05-14,MG,2018,5,52018,3132404,SEGUNDA-FEIRA,TARDE,COLISAO FRONTAL,NAO INFORMADO,DOUTOR AMERICO DE OLIVEIRA,0,0,,0,,,120000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2018,5
4491755,MG3127701201811,2018-11-26,MG,2018,11,112018,3127701,SEGUNDA-FEIRA,NOITE,COLISAO LATERAL,NAO INFORMADO,PRESIDENTE ARTHUR BERNARDES,0,0,,0,,,191406,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2018,11
3260366,MG3106200202002,2020-02-07,MG,2020,2,22020,3106200,SEXTA-FEIRA,NOITE,CHOQUE,NAO INFORMADO,GUSTAVO DA SILVEIRA,0,0,,0,,,193825,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2020,2
1492934,SC4209003202004,2020-04-20,SC,2020,4,42020,4209003,SEGUNDA-FEIRA,MANHA,DESCONHECIDO,NAO INFORMADO,RUA ROMULO GUILHERME MATTOS,0,0,,0,,,91000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2020,4
3647603,GO5201405202012,2020-12-23,GO,2020,12,122020,5201405,QUARTA-FEIRA,MANHA,DESCONHECIDO,OUTRAS CONDICOES,RUA ANTENOR CUPERTINO DE BARROS  CEP 74,0,0,PARQUE VEIGA JARDIM IV,0,,,90000,MUNICIPAL,NAO INFORMADO,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2020,12
5502088,ES3204203202008,2020-08-06,ES,2020,8,82020,3204203,QUINTA-FEIRA,MANHA,COLISAO TRASEIRA,DESCONHECIDAS,ROD ES 060,0,0,PORTINHO,0,,,63000,NAO INFORMADO,SECA,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,DUPLA  SEM CICLOVIA,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,3,3,0,Com Feridos,2020,8
1509455,MG3142205202011,2020-11-14,MG,2020,11,112020,3142205,SABADO,TARDE,COLISAO LATERAL,NAO INFORMADO,MARCIANO PADILHA,0,0,,0,,,171500,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2020,11
6466244,MG3159605202107,2021-07-08,MG,2021,7,72021,3159605,QUINTA-FEIRA,TARDE,COLISAO FRONTAL,NAO INFORMADO,ANTONIO DE CASSIA,289,0,JARDIM SANTO ANTONIO,0,-22.2620686,-45.7016487,144531,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2021,7
424260,MG3106200202212,2022-12-21,MG,2022,12,122022,3106200,QUARTA-FEIRA,TARDE,OUTROS ACIDENTES DE TRANSITO,NAO INFORMADO,BORGES,0,0,JARDIM VITORIA,0,-19.8522874,-43.8883182,154938,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2022,12
396433,MG3106200202305,2023-05-12,MG,2023,5,52023,3106200,SEXTA-FEIRA,MANHA,OUTROS ACIDENTES DE TRANSITO,NAO INFORMADO,SILVIANO BRANDAO,0,0,HORTO,0,-19.9088858,-43.9146889,81500,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2023,5
2330296,GO5212501202104,2021-04-15,GO,2021,4,42021,5212501,QUINTA-FEIRA,TARDE,COLISAO,OUTRAS CONDICOES,AV ALFREDO NASSER SUPERMERCADO BARAO  CE,0,0,CENTRO,0,-16.24929,-47.9193926,174500,MUNICIPAL,SECA,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2021,4
3993219,SP3552106202309,2023-09-06,SP,2023,9,92023,3552106,QUARTA-FEIRA,TARDE,COLISAO FRONTAL,CLARO,RUA JOAO LEONARDELLI,553,0,,0,-22.5909161,-46.5289026,150300,MUNICIPAL,SECA,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO,NAO INFORMADO,NAO,1,0,0,0,0,Total Geral,2023,9
5487100,PR4106902201905,2019-05-28,PR,2019,5,52019,4106902,TERCA-FEIRA,TARDE,COLISAO LATERAL,DESCONHECIDAS,RUA PRIMEIRO DE MAIO,1591,0,XAXIM,0,,,175000,MUNICIPAL,NAO INFORMADO,NAO FOI EM CRUZAMENTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,1,0,2,2,0,Com Feridos,2019,5
1465820,MG3106200201903,2019-03-21,MG,2019,3,32019,3106200,QUINTA-FEIRA,NOITE,COLISAO LATERAL,NAO INFORMADO,CARACA,0,0,,0,,,191600,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2019,3
5893297,MG3106200202310,2023-10-07,MG,2023,10,102023,3106200,SABADO,NOITE,COLISAO TRASEIRA,NAO INFORMADO,MARIA GERTRUDES DOS SANTOS,60,0,CEU AZUL,0,-19.81815,-43.9976203,181612,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2023,10
6012856,PR4106902202310,2023-10-14,PR,2023,10,102023,4106902,SABADO,MANHA,ATROPELAMENTO COM PEDESTRE,CLARO,RUA WALDEMAR LOUREIRO CAMPOS,4726,0,XAXIM,0,,,94600,MUNICIPAL,SECA,CRUZAMENTO  MESMA SUPERFICIE,ASFALTO,DESCONHECIDO,NAO INFORMADO,SIMPLES  COM CICLOVIA,DESCONHECIDO,DESCONHECIDO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2023,10
5822165,PB2504009201909,2019-09-13,PB,2019,9,92019,2504009,SEXTA-FEIRA,MANHA,COLISAO FRONTAL,NAO INFORMADO,RUA FRANCISCO AFONSO,0,0,BODOCONGO,0,-0.0,-0.0,0,MUNICIPAL,SECA,CRUZAMENTO  MESMA SUPERFICIE,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2019,9
1244365,SC4219507202311,2023-11-17,SC,2023,11,112023,4219507,SEXTA-FEIRA,MANHA,DESCONHECIDO,NAO INFORMADO,RUA ITA,0,0,,0,,,65000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2023,11
5307064,SP3552205202311,2023-11-04,SP,2023,11,112023,3552205,SABADO,TARDE,DESCONHECIDO,DESCONHECIDAS,AVENIDA VINICIUS DE MORAES,750,0,,0,-23.4364046,-47.5058041,140200,MUNICIPAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0,Total Geral,2023,11
885382,MS5002704202304,2023-04-08,MS,2023,4,42023,5002704,SABADO,TARDE,COLISAO TRANSVERSAL,CLARO,BRILHANTE,0,79006560,VILA BANDEIRANTE,0,-20.4791,-54.6409,155100,MUNICIPAL,DESCONHECIDO,CRUZAMENTO  MESMA SUPERFICIE,ASFALTO,NAO HAVIA CURVA,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO,1,0,2,2,0,Com Feridos,2023,4
572563,MG3127701201901,2019-01-28,MG,2019,1,12019,3127701,SEGUNDA-FEIRA,NOITE,COLISAO TRASEIRA,NAO INFORMADO,BRASIL,0,0,,0,,,180758,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2019,1
765276,SC4202453202201,2022-01-18,SC,2022,1,12022,4202453,TERCA-FEIRA,TARDE,COLISAO,NAO INFORMADO,AVENIDA LEOPOLDO ZARLING,0,0,,0,,,174500,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2022,1
1862932,MG3118601202012,2020-12-14,MG,2020,12,122020,3118601,SEGUNDA-FEIRA,NOITE,COLISAO LATERAL,NAO INFORMADO,EXPRESSA DE CONTAGEM,0,0,,4249,,,200016,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2020,12
5976803,MG3140001202205,2022-05-21,MG,2022,5,52022,3140001,SABADO,TARDE,DESCONHECIDO,NAO INFORMADO,DEZESSEIS DE JULHO,113,0,CENTRO,0,-20.3759409,-43.4161296,134000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2022,5
5503272,PR4119905202303,2023-03-03,PR,2023,3,32023,4119905,SEXTA-FEIRA,TARDE,COLISAO LATERAL,DESCONHECIDAS,AVENIDA DOUTOR VICENTE MACHADO,769,0,LOTEAMENTOS JARDIM CENTRAL,0,,,122000,MUNICIPAL,NAO INFORMADO,NAO FOI EM CRUZAMENTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,1,0,2,2,0,Com Feridos,2023,3
3842898,GO5208707201908,2019-08-14,GO,2019,8,82019,5208707,QUARTA-FEIRA,MANHA,DESCONHECIDO,CLARO,AVENIDA ANTONIO FIDELIS  CEP 74840-090,0,0,PARQUE AMAZONIA,0,,,101000,MUNICIPAL,SECA,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,SIMPLES  COM CICLOVIA,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,3,3,0,Com Feridos,2019,8
4198050,SP3506102201907,2019-07-01,SP,2019,7,72019,3506102,SEGUNDA-FEIRA,NOITE,ATROPELAMENTO COM PEDESTRE,CLARO,AVENIDA RAUL FURQUIM,1010,0,ESPLANADA,0,,,181500,NAO INFORMADO,SECA,DESCONHECIDO,ASFALTO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,SIM,DESCONHECIDO,1,0,3,3,0,Com Feridos,2019,7
2923546,DF5300108202404,2024-04-30,DF,2024,4,42024,5300108,TERCA-FEIRA,MANHA,COLISAO,NAO INFORMADO,VILA DVO,72159,0,GAMA,0,-0.0,-0.0,92400,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2024,4
2349665,MG3120805201808,2018-08-27,MG,2018,8,82018,3120805,SEGUNDA-FEIRA,TARDE,COLISAO TRASEIRA,NAO INFORMADO,,0,0,,0,,,154500,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2018,8
4434532,MG3106200202408,2024-08-14,MG,2024,8,82024,3106200,QUARTA-FEIRA,TARDE,COLISAO LATERAL,NAO INFORMADO,JULIO RODRIGUES DE MIRANDA,148,0,CONFISCO,0,-19.8658883,-44.0197953,144700,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2024,8
1171430,DF5300108202308,2023-08-17,DF,2023,8,82023,5300108,QUINTA-FEIRA,MANHA,COLISAO,NAO INFORMADO,SETOR G NORTE QNG 34 LT 1,13332,0,TAGUATINGA,0,-0.0,-0.0,73100,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2023,8
4510637,ES3205002202010,2020-10-09,ES,2020,10,102020,3205002,SEXTA-FEIRA,NOITE,COLISAO LATERAL,DESCONHECIDAS,ES-010,0,0,CHACARA PARREIRAL,0,,,181000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,3,3,0,Com Feridos,2020,10
6191357,RJ3305802201902,2019-02-08,RJ,2019,2,22019,3305802,SEXTA-FEIRA,MANHA,OUTROS ACIDENTES DE TRANSITO,NAO INFORMADO,SAO PEDRO,0,0,,0,-0.0,-0.0,93000,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2019,2
5494471,GO5208707202407,2024-07-28,GO,2024,7,72024,5208707,DOMINGO,MADRUGADA,DESCONHECIDO,OUTRAS CONDICOES,RUA CM 14  CEP 74463-280,0,0,SETOR CANDIDA DE MORAIS,0,-16.6430015,-49.3308105,34600,MUNICIPAL,NAO INFORMADO,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2024,7
5102052,PR4113700202304,2023-04-21,PR,2023,4,42023,4113700,SEXTA-FEIRA,NOITE,COLISAO TRANSVERSAL,CLARO,RUA RUY CARNASCIALLI,485,0,LEONOR,0,,,215000,MUNICIPAL,SECA,NAO FOI EM CRUZAMENTO,ASFALTO,DESCONHECIDO,NAO INFORMADO,SIMPLES  COM CICLOVIA,DESCONHECIDO,DESCONHECIDO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2023,4
955960,SP3523404202210,2022-10-27,SP,2022,10,102022,3523404,QUINTA-FEIRA,NOITE,DESCONHECIDO,CHUVA,AVENIDA JAPAO,1,0,JARDIM DAS NACOES,0,-23.0088548,-46.867883,184400,NAO INFORMADO,MOLHADA,DESCONHECIDO,ASFALTO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,1,0,3,3,0,Com Feridos,2022,10
5501236,RO1100403202304,2023-04-22,RO,2023,4,42023,1100403,SABADO,MANHA,COLISAO TRANSVERSAL,NAO INFORMADO,PAULO VI,0,0,CENTRO,0,-9.723094,-63.316063,100000,MUNICIPAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2023,4
912400,SC4208450202304,2023-04-11,SC,2023,4,42023,4208450,TERCA-FEIRA,MANHA,DESCONHECIDO,NAO INFORMADO,RUA SAIRA  2850,0,0,,0,,,62100,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2023,4
59488,MG3106200201908,2019-08-09,MG,2019,8,82019,3106200,SEXTA-FEIRA,TARDE,CHOQUE,NAO INFORMADO,PIUM I,0,0,,0,,,174500,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2019,8
1464917,ES3201308202001,2020-01-16,ES,2020,1,12020,3201308,QUINTA-FEIRA,TARDE,COLISAO FRONTAL,DESCONHECIDAS,RUA ROLINHA,0,0,SAO CONRADO,0,,,163000,NAO INFORMADO,SECA,NAO INFORMADO,ASFALTO,NAO INFORMADO,30 KMH,DUPLA  SEM CICLOVIA,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2020,1
3104266,MT5107602201811,2018-11-22,MT,2018,11,112018,5107602,QUINTA-FEIRA,MANHA,COLISAO,CLARO,RUA BARAO DO RIO BRANCO,0,0,SANTA CRUZ,0,,,999999,NAO INFORMADO,SECA,MESMA SUPERFICIE  OUTROS,ASFALTO,NAO HAVIA CURVA,NAO INFORMADO,SIMPLES  SEM CICLOVIA,NAO,NAO,NAO,1,0,1,1,0,Com Feridos,2018,11
6037995,PI2211001201812,2018-12-24,PI,2018,12,122018,2211001,SEGUNDA-FEIRA,MANHA,NAO INFORMADO,NAO INFORMADO,RUA SENADOR CANDIDO FERRAZ COM RUA HONOR,0,0,SAO CRISTOVAO,0,,,83000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0,Total Geral,2018,12
5872141,PE2614709201811,2018-11-01,PE,2018,11,112018,2614709,QUINTA-FEIRA,NOITE,NAO INFORMADO,DESCONHECIDAS,,0,0,,0,,,200000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2018,11
5618117,MG3123007202309,2023-09-17,MG,2023,9,92023,3123007,DOMINGO,MANHA,CHOQUE,CLARO,ADALBERTO L PEREIRA,15,0,,0,-21.1080556,-44.0183806,93000,NAO INFORMADO,SECA,NAO INFORMADO,ASFALTO,NAO HAVIA CURVA,NAO INFORMADO,SIMPLES  SEM CICLOVIA,NAO INFORMADO,NAO,NAO,1,0,1,1,0,Com Feridos,2023,9
3138889,PR4104402201805,2018-05-25,PR,2018,5,52018,4104402,SEXTA-FEIRA,NOITE,COLISAO TRASEIRA,CLARO,AVENIDA CANDIDO DE ABREU,0,0,BELA VISTA,0,,,234000,MUNICIPAL,SECA,CRUZAMENTO  MESMA SUPERFICIE,ASFALTO,DESCONHECIDO,40 KMH,SIMPLES  SEM CICLOVIA,DESCONHECIDO,DESCONHECIDO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2018,5
2313635,CE2304400202301,2023-01-21,CE,2023,1,12023,2304400,SABADO,TARDE,COLISAO,NAO INFORMADO,AV FREI CIRILO,4027,60864190,CAJAZEIRAS,0,,,135200,MUNICIPAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2023,1
5025124,MG3106200201807,2018-07-16,MG,2018,7,72018,3106200,SEGUNDA-FEIRA,NOITE,COLISAO LATERAL,NAO INFORMADO,ABILIO MACHADO,0,0,,0,,,183950,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2018,7
1735757,PR4121109202406,2024-06-12,PR,2024,6,62024,4121109,QUARTA-FEIRA,MANHA,CAPOTAMENTO,CLARO,PR082,0,0,AREA RURAL,402,,,103000,ESTADUAL,SECA,CRUZAMENTO  MESMA SUPERFICIE,ASFALTO,CURVA ABERTA,80 KMH,SIMPLES  COM CICLOVIA,DESCONHECIDO,DESCONHECIDO,SIM,1,1,1,0,1,Com Óbitos,2024,6
4034896,ES3205200201809,2018-09-24,ES,2018,9,92018,3205200,SEGUNDA-FEIRA,NOITE,NAO INFORMADO,DESCONHECIDAS,RUA EQUADOR,0,0,OUTRO LOCAL,0,,,193000,NAO INFORMADO,SECA,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,DUPLA  SEM CICLOVIA,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2018,9
5947920,SP3550308202112,2021-12-11,SP,2021,12,122021,3550308,SABADO,MANHA,DESCONHECIDO,CLARO,AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PER,100,0,JABAQUARA,0,,,112800,NAO INFORMADO,SECA,DESCONHECIDO,ASFALTO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,SIM,1,0,0,0,0,Total Geral,2021,12
1481465,MG3106200201906,2019-06-08,MG,2019,6,62019,3106200,SABADO,MADRUGADA,QUEDA,NAO INFORMADO,PROFESSOR ALFREDO BALENA,0,0,,0,,,24715,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,1,1,0,Com Feridos,2019,6
3631055,DF5300108202112,2021-12-13,DF,2021,12,122021,5300108,SEGUNDA-FEIRA,NOITE,COLISAO TRASEIRA,CHUVA,SHIN CA 5 LT C1,1489,0,LAGO NORTE,0,-0.0,-0.0,185200,NAO INFORMADO,MOLHADA,NAO INFORMADO,ASFALTO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2021,12
6118479,MG3136702202206,2022-06-28,MG,2022,6,62022,3136702,TERCA-FEIRA,NOITE,OUTROS ACIDENTES DE TRANSITO,CLARO,PADRE BONIFACIO GEMERT,0,0,JUSCELINO KUBITSCHECK,0,-21.7689664,-43.3225626,195130,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO,NAO,1,0,3,3,0,Com Feridos,2022,6
2377163,MS5002704201904,2019-04-11,MS,2019,4,42019,5002704,QUINTA-FEIRA,TARDE,COLISAO TRASEIRA,CLARO,AVENIDA COSTA E SILVA,0,0,,0,,,170500,NAO INFORMADO,SECA,DESCONHECIDO,ASFALTO,NAO HAVIA CURVA,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,SIM,1,0,2,2,0,Com Feridos,2019,4
740844,SC4215802202102,2021-02-26,SC,2021,2,22021,4215802,SEXTA-FEIRA,TARDE,COLISAO,NAO INFORMADO,SC A280C,0,0,,0,,,130000,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,2,2,0,Com Feridos,2021,2
538883,PR4106902201904,2019-04-07,PR,2019,4,42019,4106902,DOMINGO,TARDE,COLISAO TRASEIRA,DESCONHECIDAS,RUA FRANCISCO DEROSSO,2065,0,XAXIM,0,,,170000,MUNICIPAL,NAO INFORMADO,CRUZAMENTO  MESMA SUPERFICIE,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,1,0,1,1,0,Com Feridos,2019,4
3651392,SP3550308202206,2022-06-25,SP,2022,6,62022,3550308,SABADO,MANHA,DESCONHECIDO,DESCONHECIDAS,RUA FLOR DA LUA,77,0,SAPOPEMBA,0,,,115600,NAO INFORMADO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,DESCONHECIDO,1,0,0,0,0,Total Geral,2022,6
